"Xmol","SFR"
2.6180246e-05,0
1.7429545e-05,0
3.9355735e-05,0
1.9927363e-05,0
2.6332624e-05,0
4.5359586e-05,0
0.00022294838,1
1.7722362e-05,0
2.9506011e-05,0
2.6421152e-05,0
5.0765229e-05,0
1.6140647e-05,0
3.2037515e-05,0
1.8747818e-05,0
2.6760104e-05,0
2.8775745e-05,0
3.8279216e-05,0
3.7237703e-05,0
2.6757922e-05,0
2.2101969e-05,0
2.1349143e-05,0
2.4147006e-05,0
1.8052336e-05,0
2.3399109e-05,0
3.8298444e-05,0
2.4815374e-05,0
2.5290818e-05,0
3.6710356e-05,0
2.2936286e-05,0
2.7661111e-05,0
2.1358377e-05,0
1.6360571e-05,0
2.5942611e-05,0
1.5585944e-05,0
1.8390157e-05,0
1.872994e-05,0
3.4533583e-05,0
1.5529029e-05,0
1.3384249e-05,0
1.554338e-05,0
2.9766329e-05,0
2.8710361e-05,0
2.8582484e-05,0
1.6824886e-05,0
2.7362094e-05,0
1.1942825e-05,0
3.0759799e-05,0
1.1635701e-05,0
1.293114e-05,0
1.5815054e-05,0
2.2695582e-05,0
2.0547534e-05,0
2.962047e-05,0
1.1986824e-05,0
2.0170985e-05,0
2.8765249e-05,0
2.7141618e-05,0
1.6113525e-05,0
1.9367621e-05,0
3.3292623e-05,0
2.348234e-05,0
1.737434e-05,0
1.5317886e-05,0
2.7462868e-05,0
1.5133587e-05,0
1.2019047e-05,0
3.3386194e-05,0
2.3087412e-05,0
1.2785246e-05,0
2.1312513e-05,0
2.279714e-05,0
3.3245679e-05,0
1.8436219e-05,0
1.1839361e-05,0
1.7072336e-05,0
9.9358282e-06,0
9.202149e-06,0
1.3844953e-05,0
1.0739507e-05,0
2.7600005e-05,0
2.6871597e-05,0
1.6907043e-05,0
1.0796278e-05,0
1.1668546e-05,0
1.8219226e-05,0
1.4891788e-05,0
1.5920764e-05,0
1.7747254e-05,0
1.2140922e-05,0
1.4385139e-05,0
9.1639565e-06,0
1.7326507e-05,0
2.8695367e-05,0
1.3976829e-05,0
1.8915718e-05,0
7.9115188e-06,0
1.6041988e-05,0
1.7033344e-05,0
1.3408448e-05,0
1.3400206e-05,0
1.3573036e-05,0
2.31153e-05,0
1.1296555e-05,0
2.463e-05,0
1.7740277e-05,0
2.6973639e-05,0
1.8571824e-05,0
9.5086206e-06,0
2.3646814e-05,0
9.7881608e-06,0
9.3412995e-06,0
1.4383676e-05,0
8.9980149e-06,0
3.1690068e-05,0
1.027033e-05,0
1.3598714e-05,0
1.0727208e-05,0
2.7819997e-05,0
9.7338432e-06,0
1.2810424e-05,0
2.2769479e-05,0
1.6225393e-05,0
1.3179142e-05,0
1.5148625e-05,0
1.9461559e-05,0
1.7386529e-05,0
1.7197872e-05,0
1.074361e-05,0
1.0592092e-05,0
1.0572585e-05,0
1.3408272e-05,0
2.2543265e-05,0
1.4698714e-05,0
2.6056822e-05,0
2.1767289e-05,0
1.4408061e-05,0
2.6603214e-05,0
1.2446819e-05,0
1.3287239e-05,0
1.1803614e-05,0
9.599651e-06,0
1.1898351e-05,0
8.178717e-06,0
1.2686229e-05,0
9.1852434e-06,0
1.9491011e-05,0
1.3295006e-05,0
1.5639321e-05,0
1.1801893e-05,0
2.4281649e-05,0
8.9228439e-06,0
2.6809896e-05,0
2.3754072e-05,0
9.2620211e-06,0
1.5953549e-05,0
2.1899151e-05,0
1.4217222e-05,0
9.8322504e-06,0
2.4585764e-05,0
1.0901746e-05,0
1.2482128e-05,0
2.0534536e-05,0
1.2034312e-05,0
1.2060547e-05,0
2.5195491e-05,0
0.01802355,1
0.021449487,1
0.034685014,1
0.009831366,1
0.0002992483,1
0.00083589608,1
0.00025626816,1
0.016353886,1
0.00015919173,1
0.010986379,1
0.00031782124,1
0.00031652422,1
0.007323958,1
0.0090976585,1
2.7971241e-05,0
2.8601401e-05,0
7.3370818e-05,0
0.040352981,1
0.060101876,1
0.031490384,1
3.2764967e-05,0
0.00082838712,1
3.1117866e-05,0
0.0022492581,1
3.4110803e-05,0
6.8787986e-05,0
0.012335458,1
1.6200194e-05,0
2.5750739e-05,0
4.9210315e-05,0
2.6773052e-05,0
4.9922095e-05,0
0.063978928,1
2.0160823e-05,0
4.0239298e-05,0
4.7464885e-05,0
2.6897894e-05,0
0.00030015093,1
2.0361824e-05,0
1.8083168e-05,0
1.7169196e-05,0
1.7940784e-05,0
2.7385413e-05,0
3.4510029e-05,0
1.9045346e-05,0
3.8311758e-05,0
2.966537e-05,0
2.7298717e-05,0
2.4922572e-05,0
2.761922e-05,0
2.2671796e-05,0
2.0665067e-05,0
1.4155135e-05,0
2.4465698e-05,0
9.5651984e-06,0
2.3186578e-05,0
2.5963527e-05,0
1.8113143e-05,0
2.6479636e-05,0
3.6971643e-05,0
3.4523558e-05,0
1.6649617e-05,0
1.7309284e-05,0
2.3912124e-05,0
2.8506254e-05,0
1.8774951e-05,0
3.1710276e-05,0
1.9803951e-05,0
1.1011992e-05,0
1.5696658e-05,0
1.6420831e-05,0
3.0986954e-05,0
1.4639097e-05,0
1.2226618e-05,0
3.096046e-05,0
1.5802711e-05,0
2.7899104e-05,0
1.1915073e-05,0
1.6678416e-05,0
1.8999133e-05,0
2.6990982e-05,0
2.3919733e-05,0
2.4361133e-05,0
2.1587966e-05,0
1.9653232e-05,0
1.7713073e-05,0
1.0937075e-05,0
1.7301786e-05,0
1.6985029e-05,0
3.3659456e-05,0
1.3949692e-05,0
2.9481906e-05,0
1.5417564e-05,0
1.2038908e-05,0
2.3185011e-05,0
1.9998556e-05,0
3.0144965e-05,0
1.7631953e-05,0
2.3073077e-05,0
1.0670039e-05,0
1.5076889e-05,0
2.6745979e-05,0
2.042057e-05,0
9.5004937e-06,0
2.5822754e-05,0
1.615456e-05,0
1.1555286e-05,0
1.3078865e-05,0
2.0576079e-05,0
1.2979186e-05,0
9.3532059e-06,0
8.2182884e-06,0
1.7362827e-05,0
1.304154e-05,0
1.7321648e-05,0
1.3444648e-05,0
9.6558685e-06,0
1.8947436e-05,0
1.4378368e-05,0
1.4799669e-05,0
1.2000412e-05,0
1.4571159e-05,0
1.9031418e-05,0
2.3921421e-05,0
1.12731e-05,0
2.6656918e-05,0
9.9587201e-06,0
1.658825e-05,0
1.1131904e-05,0
1.0121617e-05,0
1.804113e-05,0
1.7284598e-05,0
9.2393389e-06,0
1.2210154e-05,0
1.4094718e-05,0
1.166163e-05,0
1.4126651e-05,0
1.1899568e-05,0
1.4796118e-05,0
1.9101676e-05,0
2.8336444e-05,0
1.432349e-05,0
1.1319023e-05,0
2.1831067e-05,0
1.2549978e-05,0
1.6562405e-05,0
1.0935698e-05,0
1.016803e-05,0
1.5761562e-05,0
1.6819342e-05,0
1.8352053e-05,0
1.0143204e-05,0
1.5762437e-05,0
2.1860784e-05,0
7.5322845e-06,0
1.470406e-05,0
9.5679145e-06,0
9.5932308e-06,0
9.4320373e-06,0
1.449082e-05,0
1.6759257e-05,0
2.5660902e-05,0
9.654086e-06,0
1.4554033e-05,0
9.6290226e-06,0
1.1493263e-05,0
1.3090107e-05,0
1.1726143e-05,0
1.2826951e-05,0
1.5046675e-05,0
9.5534329e-06,0
8.6292056e-06,0
2.4168469e-05,0
9.180445e-06,0
1.992338e-05,0
1.2181419e-05,0
1.3801378e-05,0
1.6673893e-05,0
1.6335911e-05,0
1.1545526e-05,0
1.2983875e-05,0
1.0442088e-05,0
2.8612277e-05,0
9.8588077e-06,0
2.983334e-05,0
1.3278261e-05,0
1.3065348e-05,0
1.0888111e-05,0
1.1249014e-05,0
1.1941245e-05,0
9.3876969e-06,0
1.3279195e-05,0
2.6472349e-05,0
1.2709671e-05,0
7.6647315e-06,0
2.0043455e-05,0
